x,y,label
1244.1690140845071,7446.197183098591,fibroblast of cardiac tissue
4561.451327433629,6166.628318584071,fibroblast of cardiac tissue
7876.75,3479.5,immature innate lymphoid cell
1443.7555555555557,4802.133333333333,fibroblast of cardiac tissue
8196.35593220339,6672.745762711865,immature innate lymphoid cell
6661.545454545455,6617.363636363636,fibroblast of cardiac tissue
5820.466666666666,2819.55,native cell
5449.952380952381,4862.166666666667,fibroblast of cardiac tissue
5385.4875,6478.4375,fibroblast of cardiac tissue
6952.394366197183,5686.816901408451,fibroblast of cardiac tissue
5403.204545454545,3682.022727272728,fibroblast of cardiac tissue
6122.835294117647,7737.058823529412,fibroblast of cardiac tissue
2161.788888888889,7377.455555555555,cardiac muscle myoblast
6166.211764705882,1471.9176470588236,fibroblast of cardiac tissue
2171.3396226415093,7942.075471698113,fibroblast of cardiac tissue
4875.723076923077,2215.9692307692308,fibroblast of cardiac tissue
4708.76011994003,4630.316341829085,smooth muscle myoblast
2624.05,5672.47,fibroblast of cardiac tissue
6152.218181818182,1437.1454545454546,cardiac muscle myoblast
3212.468085106383,6380.86170212766,fibroblast of cardiac tissue
3851.4375,1986.6875,cardiac endothelial cell
4265.70786516854,2151.14606741573,cardiac muscle myoblast
5996.258620689655,3499.9137931034484,fibroblast of cardiac tissue
8021.744186046511,2588.186046511628,cardiac muscle myoblast
4849.716981132076,3428.5471698113206,fibroblast of cardiac tissue
2257.831932773109,4834.90756302521,fibroblast of cardiac tissue
3849.839622641509,8378.943396226416,cardiac muscle myoblast
2561.730337078652,7040.573033707865,cardiac endothelial cell
5143.757281553398,6268.145631067961,fibroblast of cardiac tissue
5176.173076923077,8445.538461538461,fibroblast of cardiac tissue
4618.022222222222,1850.5777777777776,cardiac endothelial cell
6990.095744680851,6284.840425531915,fibroblast of cardiac tissue
1998.2857142857144,5202.408163265306,fibroblast of cardiac tissue
8366.435483870968,2903.0,cardiac muscle myoblast
7046.347826086957,5113.536231884058,fibroblast of cardiac tissue
4951.375,5912.158333333334,fibroblast of cardiac tissue
7893.938775510204,8497.69387755102,fibroblast of cardiac tissue
3113.1428571428573,1823.9142857142856,fibroblast of cardiac tissue
2997.8207547169814,3997.66037735849,fibroblast of cardiac tissue
6263.835051546392,3022.855670103093,fibroblast of cardiac tissue
3099.7818181818184,3580.5636363636363,fibroblast of cardiac tissue
7757.4795918367345,7137.7040816326535,fibroblast of cardiac tissue
4334.233333333334,8392.95,fibroblast of cardiac tissue
5843.13829787234,3488.9574468085107,fibroblast of cardiac tissue
6098.40243902439,6736.743902439024,fibroblast of cardiac tissue
4352.527472527472,5386.857142857143,fibroblast of cardiac tissue
6947.413333333333,1980.3333333333333,fibroblast of cardiac tissue
6394.46875,2236.953125,cardiac muscle myoblast
7484.6875,4121.921875,fibroblast of cardiac tissue
7231.611111111111,3061.462962962963,fibroblast of cardiac tissue
7399.859649122807,2102.754385964912,fibroblast of cardiac tissue
2233.215,4336.685,fibroblast of cardiac tissue
3524.734375,5845.53125,fibroblast of cardiac tissue
3313.1428571428573,1368.9761904761904,fibroblast of cardiac tissue
6915.084112149532,6957.261682242991,fibroblast of cardiac tissue
3978.397435897436,4768.410256410257,fibroblast of cardiac tissue
4905.457627118644,8267.457627118643,fibroblast of cardiac tissue
2870.78,7676.93,cardiac endothelial cell
5141.880597014925,3482.5223880597014,immature innate lymphoid cell
5192.846153846154,2136.8,fibroblast of cardiac tissue
7165.8415094339625,6106.939622641509,fibroblast of cardiac tissue
6135.078740157481,3502.259842519685,cardiac muscle myoblast
5132.661971830986,4109.830985915493,fibroblast of cardiac tissue
7601.045977011494,8015.6551724137935,fibroblast of cardiac tissue
6947.577777777778,5364.844444444445,fibroblast of cardiac tissue
3064.6388888888887,7077.611111111111,fibroblast of cardiac tissue
6507.077319587629,8287.247422680412,fibroblast of cardiac tissue
7261.458333333333,7819.645833333333,fibroblast of cardiac tissue
2541.475,4128.95,fibroblast of cardiac tissue
3461.8314606741574,5196.157303370786,fibroblast of cardiac tissue
7496.20987654321,6711.135802469136,fibroblast of cardiac tissue
3095.296296296296,5066.425925925926,fibroblast of cardiac tissue
4476.988636363636,7439.102272727273,fibroblast of cardiac tissue
7854.114864864865,7096.952702702703,fibroblast of cardiac tissue
6958.775,2151.1,cardiac muscle myoblast
7828.072727272727,7167.545454545455,smooth muscle myoblast
4186.129032258064,3395.78494623656,fibroblast of cardiac tissue
829.5842696629213,5870.202247191011,fibroblast of cardiac tissue
3814.55,3044.53,fibroblast of cardiac tissue
4684.672897196262,8029.345794392523,fibroblast of cardiac tissue
1801.766355140187,7243.943925233645,cardiac muscle myoblast
4837.8,3689.5222222222224,fibroblast of cardiac tissue
6924.821917808219,7022.020547945205,fibroblast of cardiac tissue
5944.095588235294,7207.742647058823,fibroblast of cardiac tissue
1945.443037974684,6248.607594936709,fibroblast of cardiac tissue
2580.9803921568628,5879.901960784314,fibroblast of cardiac tissue
7078.3557692307695,6375.923076923077,fibroblast of cardiac tissue
8145.056603773585,7817.566037735849,immature innate lymphoid cell
1836.819672131148,5009.622950819672,fibroblast of cardiac tissue
6825.370967741936,7714.322580645161,fibroblast of cardiac tissue
6707.735632183908,4684.35632183908,immature innate lymphoid cell
1203.2972972972973,7522.864864864865,fibroblast of cardiac tissue
5002.118279569892,2739.430107526882,fibroblast of cardiac tissue
3455.8153846153846,2662.7384615384617,cardiac muscle myoblast
4855.698113207547,2681.679245283018,fibroblast of cardiac tissue
2188.593220338983,4011.847457627119,fibroblast of cardiac tissue
5834.815789473684,5959.833333333333,fibroblast of cardiac tissue
2970.7636363636366,2441.818181818182,cardiac endothelial cell
5201.090909090909,7477.558441558442,fibroblast of cardiac tissue
1631.1967213114754,4973.606557377049,fibroblast of cardiac tissue
5428.5344827586205,6047.862068965517,fibroblast of cardiac tissue
4597.494252873563,3965.206896551724,fibroblast of cardiac tissue
5627.226804123711,7527.680412371134,fibroblast of cardiac tissue
3061.946107784431,5546.299401197605,fibroblast of cardiac tissue
5386.081818181819,6915.481818181818,fibroblast of cardiac tissue
7575.048387096775,5241.951612903225,cardiac muscle myoblast
8516.084210526316,6078.031578947369,fibroblast of cardiac tissue
3012.991071428572,6944.705357142857,cardiac muscle myoblast
5836.680412371134,3046.546391752577,cardiac endothelial cell
4895.68,1842.7333333333331,fibroblast of cardiac tissue
4246.53488372093,8373.418604651162,fibroblast of cardiac tissue
6508.28,5639.8,fibroblast of cardiac tissue
1744.6781609195402,5090.517241379311,fibroblast of cardiac tissue
6122.637931034483,5696.413793103448,fibroblast of cardiac tissue
8350.684210526315,6640.228070175439,fibroblast of cardiac tissue
1910.15,3446.5375,fibroblast of cardiac tissue
3036.2,3169.178947368421,fibroblast of cardiac tissue
4791.630434782609,7636.0,fibroblast of cardiac tissue
6531.126582278481,4638.759493670887,fibroblast of cardiac tissue
8115.565217391304,4104.086956521739,neuronal receptor cell
5407.403508771929,5705.008771929824,fibroblast of cardiac tissue
5747.6578947368425,1424.0131578947369,fibroblast of cardiac tissue
6605.761904761905,8426.619047619048,fibroblast of cardiac tissue
7115.224489795918,5712.744897959184,fibroblast of cardiac tissue
1525.8125,7667.446428571428,fibroblast of cardiac tissue
1689.6176470588234,4411.441176470588,native cell
5249.6,2593.428571428572,fibroblast of cardiac tissue
2179.8064516129034,3898.541935483871,fibroblast of cardiac tissue
4058.07476635514,3660.7570093457934,fibroblast of cardiac tissue
1630.2037037037037,6062.703703703704,immature innate lymphoid cell
1671.08,4767.493333333333,fibroblast of cardiac tissue
2928.523076923077,7903.7692307692305,fibroblast of cardiac tissue
7194.925925925926,6923.333333333333,fibroblast of cardiac tissue
4753.806451612903,4036.3333333333335,cardiac muscle myoblast
6945.931818181818,7564.954545454545,fibroblast of cardiac tissue
1068.1769911504423,4051.495575221239,fibroblast of cardiac tissue
3367.3010752688174,1386.5913978494625,fibroblast of cardiac tissue
4495.779069767442,5159.720930232558,smooth muscle myoblast
8465.19867549669,6514.23178807947,smooth muscle myoblast
2927.478873239437,5126.154929577465,fibroblast of cardiac tissue
5662.386243386243,7036.587301587301,fibroblast of cardiac tissue
6305.292307692308,8431.953846153847,fibroblast of cardiac tissue
1278.6326530612246,3627.469387755102,fibroblast of cardiac tissue
4858.494382022472,4343.988764044944,smooth muscle myoblast
3540.651162790697,5451.290697674419,fibroblast of cardiac tissue
4989.928571428572,7196.757142857143,fibroblast of cardiac tissue
6961.369230769231,4944.4,fibroblast of cardiac tissue
1871.448717948718,4716.461538461538,fibroblast of cardiac tissue
1209.876712328767,4248.082191780822,fibroblast of cardiac tissue
6211.45205479452,1530.890410958904,fibroblast of cardiac tissue
8300.32558139535,6693.488372093023,fibroblast of cardiac tissue
2031.2833333333333,5304.483333333334,fibroblast of cardiac tissue
7687.735849056604,7801.641509433963,fibroblast of cardiac tissue
2595.710843373494,6134.0,fibroblast of cardiac tissue
8091.911111111111,7153.311111111111,pericyte
4590.814814814815,5167.037037037037,smooth muscle myoblast
6297.826086956522,3717.521739130435,cardiac muscle myoblast
2153.279069767442,3211.201550387597,cardiac muscle myoblast
7939.3884892086335,1737.6187050359713,fibroblast of cardiac tissue
6945.75,2831.779411764706,cardiac muscle myoblast
997.051282051282,4463.269230769231,fibroblast of cardiac tissue
1237.748502994012,3480.916167664671,fibroblast of cardiac tissue
1292.5742574257426,5832.217821782178,fibroblast of cardiac tissue
4789.692307692308,2566.076923076923,fibroblast of cardiac tissue
6149.227272727273,1495.7727272727273,fibroblast of cardiac tissue
3411.0806451612902,5210.0161290322585,fibroblast of cardiac tissue
1519.235294117647,7525.470588235294,fibroblast of cardiac tissue
2152.098039215686,3112.4117647058824,fibroblast of cardiac tissue
1164.2894736842106,5925.355263157895,fibroblast of cardiac tissue
2776.5245901639346,5485.622950819672,fibroblast of cardiac tissue
1451.642857142857,7340.587301587301,fibroblast of cardiac tissue
4004.518987341772,8516.784810126583,fibroblast of cardiac tissue
5718.447916666667,5424.083333333333,fibroblast of cardiac tissue
5604.4,1432.3636363636365,fibroblast of cardiac tissue
7860.559523809524,7555.059523809524,fibroblast of cardiac tissue
2099.7049180327867,4818.098360655737,fibroblast of cardiac tissue
7245.446428571428,3148.5,fibroblast of cardiac tissue
6526.920454545455,7039.295454545455,fibroblast of cardiac tissue
2880.7580645161293,2649.064516129032,cardiac muscle myoblast
2126.1451612903224,4190.709677419355,fibroblast of cardiac tissue
3682.064935064935,5337.090909090909,fibroblast of cardiac tissue
4294.148148148148,8398.5,fibroblast of cardiac tissue
5850.898876404494,3714.421348314607,cardiac muscle myoblast
5184.180722891566,7410.0,fibroblast of cardiac tissue
6260.774193548387,6620.806451612903,cardiac endothelial cell
3432.0,4612.0,fibroblast of cardiac tissue
5341.423076923077,6591.253846153846,fibroblast of cardiac tissue
6325.911764705882,4881.970588235294,fibroblast of cardiac tissue
4817.220930232558,7126.279069767442,fibroblast of cardiac tissue
7716.87323943662,8458.971830985916,fibroblast of cardiac tissue
1495.1285714285714,7700.742857142857,fibroblast of cardiac tissue
8135.123287671233,5817.602739726028,fibroblast of cardiac tissue
7005.941176470588,7261.705882352941,fibroblast of cardiac tissue
3747.233009708738,7391.73786407767,smooth muscle myoblast
1034.5223880597016,4841.820895522388,fibroblast of cardiac tissue
1617.5975609756097,5353.426829268293,fibroblast of cardiac tissue
6441.764705882353,1492.735294117647,cardiac endothelial cell
2054.7105263157896,5456.789473684211,fibroblast of cardiac tissue
8408.135802469136,6563.320987654321,smooth muscle myoblast
4607.109375,6146.140625,fibroblast of cardiac tissue
6657.251655629139,1367.4701986754967,cardiac endothelial cell
1224.254716981132,7502.650943396226,fibroblast of cardiac tissue
7760.386554621848,3879.075630252101,cardiac muscle myoblast
4573.934426229508,3926.754098360656,fibroblast of cardiac tissue
6643.696202531645,8043.822784810127,fibroblast of cardiac tissue
7971.075,5295.041666666667,fibroblast of cardiac tissue
3045.106382978724,5169.659574468085,fibroblast of cardiac tissue
1775.6,4657.657142857143,fibroblast of cardiac tissue
3997.2916666666665,7596.222222222223,cardiac endothelial cell
3624.372881355932,8351.627118644068,fibroblast of cardiac tissue
5797.204301075269,6677.193548387097,fibroblast of cardiac tissue
6050.695238095238,1460.1714285714286,cardiac endothelial cell
4834.274336283186,4678.486725663717,smooth muscle myoblast
4705.922077922078,955.3636363636364,cardiac endothelial cell
6065.943262411348,6169.914893617021,immature innate lymphoid cell
5150.123595505618,3029.123595505618,fibroblast of cardiac tissue
7884.008196721312,2551.38524590164,fibroblast of cardiac tissue
3947.655172413793,3012.844827586207,fibroblast of cardiac tissue
5281.705202312139,1630.5260115606936,cardiac muscle myoblast
5878.8133333333335,8062.493333333333,fibroblast of cardiac tissue
4066.881578947368,8376.131578947368,cardiac muscle myoblast
5880.810606060606,5235.280303030303,fibroblast of cardiac tissue
5594.495934959349,7707.715447154472,fibroblast of cardiac tissue
4063.7614379084966,6961.2908496732025,fibroblast of cardiac tissue
5322.236559139785,5932.956989247312,fibroblast of cardiac tissue
1445.0253164556962,3659.3797468354433,fibroblast of cardiac tissue
4490.318181818182,6748.878787878788,fibroblast of cardiac tissue
3250.061224489796,6889.663265306122,immature innate lymphoid cell
7787.609195402299,7677.724137931034,fibroblast of cardiac tissue
6189.046875,1373.296875,immature innate lymphoid cell
7087.517241379311,4583.474137931034,fibroblast of cardiac tissue
1540.9848484848485,5834.651515151515,fibroblast of cardiac tissue
3218.645833333333,3826.3125,fibroblast of cardiac tissue
4000.328767123288,3439.780821917808,fibroblast of cardiac tissue
1452.9473684210527,4649.736842105263,fibroblast of cardiac tissue
4725.728571428572,1010.5428571428572,cardiac endothelial cell
7174.281690140845,5847.549295774648,fibroblast of cardiac tissue
5159.935,8302.125,fibroblast of cardiac tissue
8574.435114503816,6773.732824427481,fibroblast of cardiac tissue
7977.711538461538,6220.4807692307695,fibroblast of cardiac tissue
6243.159722222223,4076.6111111111113,cardiac muscle myoblast
6709.678571428572,6877.688775510204,fibroblast of cardiac tissue
4989.426086956521,4919.208695652174,cardiac endothelial cell
3906.505263157895,7039.8,smooth muscle myoblast
1051.725806451613,6691.451612903225,fibroblast of cardiac tissue
1770.4364640883978,3139.0055248618783,fibroblast of cardiac tissue
4460.678260869565,7182.452173913043,cardiac muscle myoblast
6586.207317073171,6722.5,fibroblast of cardiac tissue
4858.179104477612,2070.074626865672,fibroblast of cardiac tissue
4462.31914893617,1096.893617021277,smooth muscle myoblast
6061.149425287356,5339.379310344828,fibroblast of cardiac tissue
5058.954545454545,3727.352272727273,fibroblast of cardiac tissue
1563.9741379310344,4294.474137931034,fibroblast of cardiac tissue
7902.211538461538,4560.269230769231,fibroblast of cardiac tissue
8048.652173913043,8099.485507246377,fibroblast of cardiac tissue
4992.220512820513,3080.8615384615387,fibroblast of cardiac tissue
7358.104651162791,5649.372093023256,neuronal receptor cell
6474.826446280992,6874.04958677686,fibroblast of cardiac tissue
7292.524096385542,7315.602409638554,cardiac endothelial cell
6477.75,6746.604166666667,fibroblast of cardiac tissue
1556.5227272727273,4837.784090909091,fibroblast of cardiac tissue
5737.894736842105,5334.526315789473,fibroblast of cardiac tissue
4840.0888888888885,3680.488888888889,fibroblast of cardiac tissue
1403.2268041237114,3376.19587628866,cardiac endothelial cell
7668.728971962617,8188.457943925234,fibroblast of cardiac tissue
8579.86301369863,3874.041095890411,immature innate lymphoid cell
4535.135593220339,4296.661016949152,fibroblast of cardiac tissue
1887.5,5946.5,fibroblast of cardiac tissue
7321.826086956522,7678.608695652174,fibroblast of cardiac tissue
1801.8181818181815,6364.984848484848,native cell
8031.17880794702,3934.198675496689,cardiac muscle myoblast
1587.5211267605634,3501.5774647887324,fibroblast of cardiac tissue
5142.70093457944,5552.514018691589,fibroblast of cardiac tissue
4783.07476635514,3884.177570093458,fibroblast of cardiac tissue
7860.64,7388.12,fibroblast of cardiac tissue
3150.0,6325.5,cardiac muscle myoblast
7076.793103448276,5056.758620689655,fibroblast of cardiac tissue
4557.053333333333,5264.04,cardiac endothelial cell
3159.314814814815,5064.518518518518,fibroblast of cardiac tissue
8413.038834951456,6188.728155339806,immature innate lymphoid cell
7637.693181818182,2092.454545454545,fibroblast of cardiac tissue
7199.170542635659,5362.116279069767,fibroblast of cardiac tissue
4661.808219178082,7224.095890410959,fibroblast of cardiac tissue
7809.254237288135,7074.033898305085,fibroblast of cardiac tissue
2946.3979591836733,7744.051020408163,fibroblast of cardiac tissue
4207.844036697248,5239.123853211009,fibroblast of cardiac tissue
5549.148514851485,4671.118811881188,fibroblast of cardiac tissue
3944.1788617886177,7415.79674796748,cardiac endothelial cell
1283.4260869565217,5380.060869565217,fibroblast of cardiac tissue
1087.3478260869565,6061.596273291925,fibroblast of cardiac tissue
2026.2079207920792,5980.39603960396,fibroblast of cardiac tissue
2465.3382352941176,3371.0882352941176,native cell
2388.236220472441,5517.692913385827,fibroblast of cardiac tissue
5229.732558139535,4967.279069767442,fibroblast of cardiac tissue
8046.323076923077,4927.123076923077,fibroblast of cardiac tissue
3724.2417582417584,2217.098901098901,cardiac muscle myoblast
3690.126436781609,1111.6436781609195,fibroblast of cardiac tissue
5595.263157894737,5345.815789473684,fibroblast of cardiac tissue
6495.1612903225805,5180.058064516129,fibroblast of cardiac tissue
6872.934959349594,3077.0650406504064,fibroblast of cardiac tissue
2808.075,5689.8,fibroblast of cardiac tissue
4627.436363636363,4844.472727272727,smooth muscle myoblast
3611.042253521127,1535.8591549295777,fibroblast of cardiac tissue
7934.787878787879,8045.075757575758,fibroblast of cardiac tissue
8040.75,6359.365384615385,immature innate lymphoid cell
2817.121495327103,2324.728971962617,fibroblast of cardiac tissue
3680.785714285714,2365.0178571428573,cardiac muscle myoblast
5736.709677419355,7972.290322580645,fibroblast of cardiac tissue
3559.7185185185185,7644.311111111111,smooth muscle myoblast
1929.1764705882356,5631.4607843137255,fibroblast of cardiac tissue
6256.457627118644,5531.271186440678,immature innate lymphoid cell
6308.858823529412,4414.905882352941,fibroblast of cardiac tissue
8554.487804878048,6278.926829268293,fibroblast of cardiac tissue
1657.575,4928.725,fibroblast of cardiac tissue
4399.76,5216.72,fibroblast of cardiac tissue
6883.037037037037,1721.037037037037,fibroblast of cardiac tissue
4107.969230769231,6404.307692307692,smooth muscle myoblast
3196.0,5981.351351351352,cardiac muscle myoblast
7933.363636363636,5927.886363636364,fibroblast of cardiac tissue
6031.579908675799,8301.835616438357,fibroblast of cardiac tissue
5103.5,1395.8148148148148,cardiac endothelial cell
3989.909090909091,2358.25,fibroblast of cardiac tissue
6422.8351648351645,7342.758241758242,fibroblast of cardiac tissue
2130.694736842105,7332.884210526316,cardiac muscle myoblast
5564.076086956522,6497.630434782609,fibroblast of cardiac tissue
5466.78231292517,4098.850340136054,cardiac muscle myoblast
3876.0,6815.352272727273,fibroblast of cardiac tissue
7081.685714285714,5229.171428571429,fibroblast of cardiac tissue
3040.6567164179105,5198.388059701492,fibroblast of cardiac tissue
6998.485294117647,6190.029411764706,fibroblast of cardiac tissue
7230.818181818182,6700.272727272727,fibroblast of cardiac tissue
8293.37037037037,6896.555555555556,fibroblast of cardiac tissue
6651.743119266055,3260.834862385321,fibroblast of cardiac tissue
7978.907103825137,2306.2950819672133,fibroblast of cardiac tissue
4676.504132231405,6906.677685950413,fibroblast of cardiac tissue
7049.692307692308,4104.453846153846,fibroblast of cardiac tissue
2265.705882352941,3362.1176470588234,fibroblast of cardiac tissue
8091.414634146341,6591.292682926829,fibroblast of cardiac tissue
3989.122807017544,6945.61403508772,smooth muscle myoblast
1678.3243243243244,7275.77027027027,fibroblast of cardiac tissue
7341.567567567567,5796.747747747748,fibroblast of cardiac tissue
5127.894736842105,1745.4105263157894,fibroblast of cardiac tissue
1714.7469879518071,7859.44578313253,cardiac muscle myoblast
8546.426829268292,3454.621951219512,cardiac muscle myoblast
3187.6857142857143,3745.0,fibroblast of cardiac tissue
2623.6363636363635,5715.909090909091,fibroblast of cardiac tissue
5224.374045801526,4495.519083969466,fibroblast of cardiac tissue
1094.4418604651162,5224.081395348837,fibroblast of cardiac tissue
6628.505376344087,8492.655913978495,immature innate lymphoid cell
4441.163265306122,1570.571428571429,cardiac muscle myoblast
7608.987341772152,8025.430379746836,fibroblast of cardiac tissue
1517.1384615384616,3423.369230769231,fibroblast of cardiac tissue
4631.52,5861.48,fibroblast of cardiac tissue
7040.355263157895,2229.2763157894738,immature innate lymphoid cell
1909.0495867768595,4038.297520661157,fibroblast of cardiac tissue
2135.953488372093,5478.279069767442,fibroblast of cardiac tissue
7481.196261682243,1524.3831775700935,cardiac endothelial cell
3503.6574074074074,7849.944444444444,fibroblast of cardiac tissue
7877.168141592921,5330.132743362832,cardiac endothelial cell
6959.2959183673465,6867.255102040816,fibroblast of cardiac tissue
4346.1466666666665,8518.906666666666,fibroblast of cardiac tissue
5164.990476190476,6111.266666666666,fibroblast of cardiac tissue
5911.421686746988,6446.481927710844,fibroblast of cardiac tissue
4306.322784810127,6091.822784810127,fibroblast of cardiac tissue
5615.846153846154,3079.076923076923,fibroblast of cardiac tissue
4395.725,5575.825,fibroblast of cardiac tissue
6302.965277777777,7027.4375,fibroblast of cardiac tissue
1935.6461538461535,5519.476923076923,fibroblast of cardiac tissue
4266.964912280701,8159.921052631579,fibroblast of cardiac tissue
5418.078947368421,3151.5263157894738,cardiac muscle myoblast
7492.854368932039,7386.951456310679,smooth muscle myoblast
2150.3214285714284,4414.678571428572,fibroblast of cardiac tissue
2324.013698630137,5829.890410958904,fibroblast of cardiac tissue
4352.911504424779,5986.327433628318,fibroblast of cardiac tissue
5674.078651685393,4546.853932584269,fibroblast of cardiac tissue
5060.854166666667,2696.458333333333,fibroblast of cardiac tissue
3944.0359712230215,1039.1726618705036,cardiac muscle myoblast
5604.8117647058825,3706.0117647058814,fibroblast of cardiac tissue
8150.689655172414,5711.241379310345,fibroblast of cardiac tissue
7626.728813559322,2535.813559322034,fibroblast of cardiac tissue
7566.065573770492,6684.524590163935,fibroblast of cardiac tissue
3241.527777777778,1315.9444444444443,fibroblast of cardiac tissue
6459.584905660377,4558.358490566037,fibroblast of cardiac tissue
8587.758064516129,6048.274193548387,fibroblast of cardiac tissue
2730.3529411764707,4811.39705882353,fibroblast of cardiac tissue
5615.5625,1957.2625,fibroblast of cardiac tissue
2900.368421052632,5029.302631578948,fibroblast of cardiac tissue
5697.084337349397,6370.21686746988,fibroblast of cardiac tissue
3280.0,7242.594936708861,fibroblast of cardiac tissue
7082.417475728155,4631.52427184466,fibroblast of cardiac tissue
4424.017699115044,2763.265486725664,cardiac endothelial cell
3931.981981981982,8059.306306306306,fibroblast of cardiac tissue
4578.414893617021,1374.1170212765958,cardiac muscle myoblast
4723.8421052631575,6254.719298245615,cardiac endothelial cell
7181.821917808219,3725.767123287672,cardiac muscle myoblast
4398.405063291139,3029.2025316455697,fibroblast of cardiac tissue
3430.265625,7001.625,fibroblast of cardiac tissue
5659.593023255814,6917.139534883721,fibroblast of cardiac tissue
5966.403846153846,6123.903846153846,fibroblast of cardiac tissue
3271.114942528736,7598.862068965517,fibroblast of cardiac tissue
6624.922330097087,6895.330097087379,fibroblast of cardiac tissue
4999.258928571428,5343.383928571428,fibroblast of cardiac tissue
5660.326086956522,5398.75,fibroblast of cardiac tissue
1759.595238095238,5038.380952380952,fibroblast of cardiac tissue
5482.049180327869,1851.5409836065571,fibroblast of cardiac tissue
2706.02216066482,5315.6952908587255,cardiac muscle myoblast
3233.7625,2862.5,fibroblast of cardiac tissue
3235.3106796116504,4953.747572815534,fibroblast of cardiac tissue
8417.360824742267,6874.917525773196,fibroblast of cardiac tissue
1099.1307692307691,5805.676923076923,fibroblast of cardiac tissue
2764.1960784313724,2516.294117647059,fibroblast of cardiac tissue
5746.577777777778,7664.503703703704,fibroblast of cardiac tissue
6119.324675324675,4509.571428571428,fibroblast of cardiac tissue
7886.7444444444445,5263.911111111112,fibroblast of cardiac tissue
3685.3406593406594,8389.846153846154,fibroblast of cardiac tissue
6861.9125,1933.9,fibroblast of cardiac tissue
6765.779874213837,6760.496855345912,fibroblast of cardiac tissue
7171.235294117647,1481.549019607843,fibroblast of cardiac tissue
1978.3103448275865,3033.0344827586205,fibroblast of cardiac tissue
8101.765957446809,5917.574468085107,fibroblast of cardiac tissue
4880.347826086957,2946.913043478261,fibroblast of cardiac tissue
8265.174193548388,6695.1612903225805,immature innate lymphoid cell
7405.585365853659,7827.5609756097565,fibroblast of cardiac tissue
3452.80701754386,7862.175438596491,fibroblast of cardiac tissue
1674.7,4001.428571428572,fibroblast of cardiac tissue
8109.123287671233,6279.383561643836,fibroblast of cardiac tissue
1159.4186046511627,6052.837209302325,fibroblast of cardiac tissue
6349.833333333333,6446.266666666666,fibroblast of cardiac tissue
1592.5945945945946,7402.054054054054,fibroblast of cardiac tissue
5219.714285714285,2102.5,fibroblast of cardiac tissue
4538.125,3145.3888888888887,fibroblast of cardiac tissue
3568.6304347826085,4977.282608695652,fibroblast of cardiac tissue
6891.957746478874,3183.295774647888,fibroblast of cardiac tissue
5405.892857142857,2308.75,fibroblast of cardiac tissue
8433.684782608696,2873.6847826086955,cardiac muscle myoblast
2712.984375,5076.515625,neuronal receptor cell
6520.0921052631575,7637.578947368421,fibroblast of cardiac tissue
6677.061855670103,7698.577319587629,fibroblast of cardiac tissue
1541.8909090909092,4234.8,fibroblast of cardiac tissue
6780.290598290599,6018.641025641025,fibroblast of cardiac tissue
5909.137096774193,3550.3629032258063,fibroblast of cardiac tissue
3761.090163934426,8379.426229508197,cardiac muscle myoblast
3206.551724137931,5044.0,fibroblast of cardiac tissue
5659.9190751445085,6968.43352601156,fibroblast of cardiac tissue
4196.207317073171,6409.304878048781,smooth muscle myoblast
2003.684210526316,2682.284210526316,fibroblast of cardiac tissue
3480.287037037037,7922.259259259259,smooth muscle myoblast
4995.546391752578,7261.917525773196,fibroblast of cardiac tissue
6998.086956521739,1687.7826086956522,fibroblast of cardiac tissue
3605.4117647058815,2855.929411764706,cardiac muscle myoblast
3467.4415584415583,8033.441558441558,fibroblast of cardiac tissue
1660.936507936508,3258.031746031746,fibroblast of cardiac tissue
7685.176470588235,3163.470588235294,fibroblast of cardiac tissue
1210.0135135135135,5542.959459459459,smooth muscle myoblast
8064.794117647059,2884.676470588235,cardiac endothelial cell
3692.938775510204,7443.693877551021,smooth muscle myoblast
3509.581818181818,4332.290909090909,fibroblast of cardiac tissue
7331.988764044944,1586.629213483146,cardiac muscle myoblast
5744.735483870968,3816.606451612903,cardiac muscle myoblast
3868.712121212121,5619.666666666667,fibroblast of cardiac tissue
3282.19587628866,1271.319587628866,fibroblast of cardiac tissue
8194.64406779661,4483.559322033899,cardiac endothelial cell
4954.425373134329,3838.820895522388,cardiac muscle myoblast
6852.373626373626,3058.934065934066,fibroblast of cardiac tissue
4955.3125,6281.526785714285,fibroblast of cardiac tissue
8565.489795918367,5703.755102040816,fibroblast of cardiac tissue
7283.241379310345,6210.862068965517,fibroblast of cardiac tissue
5002.483333333334,1602.625,fibroblast of cardiac tissue
1028.2291666666667,4350.458333333333,fibroblast of cardiac tissue
7701.9885057471265,8513.091954022988,fibroblast of cardiac tissue
6892.857142857143,8367.964285714286,fibroblast of cardiac tissue
5784.205882352941,6522.705882352941,fibroblast of cardiac tissue
5665.043010752688,7295.215053763441,fibroblast of cardiac tissue
3554.476923076923,7019.707692307692,fibroblast of cardiac tissue
2414.814814814815,6241.407407407408,fibroblast of cardiac tissue
8198.80412371134,7881.216494845361,immature innate lymphoid cell
4818.211538461538,7037.134615384615,fibroblast of cardiac tissue
5839.6,6817.15,fibroblast of cardiac tissue
1845.142857142857,5695.428571428572,fibroblast of cardiac tissue
7444.113636363636,3695.386363636364,fibroblast of cardiac tissue
5472.532467532467,1903.571428571429,fibroblast of cardiac tissue
